season,team,qb_name,starts,first_start_date,player_norm,draft_team,draft_season,team_canon,drafted_by_team
2008,JAX,D.Garrard,16,2008-09-07,D.Garrard,JAX,2002.0,JAX,True
2008,KC,T.Thigpen,12,2008-09-14,T.Thigpen,,,KC,False
2008,LA,M.Bulger,14,2008-09-07,M.Bulger,NO,2000.0,LAR,False
2008,LAC,P.Rivers,16,2008-09-07,P.Rivers,NYG,2004.0,LAC,False
2008,LV,J.Russell,14,2008-09-08,J.Russell,LV,2007.0,LV,True
2008,MIA,C.Pennington,16,2008-09-07,C.Pennington,NYJ,2000.0,MIA,False
2008,MIN,G.Frerotte,10,2008-09-21,G.Frerotte,WAS,1994.0,MIN,False
2008,NE,M.Cassel,16,2008-09-07,M.Cassel,NE,2005.0,NE,True
2008,NO,D.Brees,16,2008-09-07,D.Brees,LAC,2001.0,NO,False
2008,NYG,E.Manning,16,2008-09-04,E.Manning,LAC,2004.0,NYG,False
2008,NYJ,B.Favre,16,2008-09-07,B.Favre,ATL,1991.0,NYJ,False
2008,PHI,D.McNabb,15,2008-09-07,D.McNabb,PHI,1999.0,PHI,True
2008,PIT,B.Roethlisberger,16,2008-09-07,B.Roethlisberger,PIT,2004.0,PIT,True
2008,SEA,S.Wallace,8,2008-10-19,S.Wallace,SEA,2003.0,SEA,True
2008,SF,S.Hill,9,2008-10-26,S.Hill,,,SF,False
2008,TB,J.Garcia,11,2008-09-07,J.Garcia,,,TB,False
2008,TEN,K.Collins,14,2008-09-14,K.Collins,CAR,1995.0,TEN,False
2008,WAS,J.Campbell,16,2008-09-04,J.Campbell,WAS,2005.0,WAS,True
2009,ARI,K.Warner,14,2009-09-13,K.Warner,,,ARI,False
2009,ATL,M.Ryan,13,2009-09-13,M.Ryan,ATL,2008.0,ATL,True
2009,BAL,J.Flacco,16,2009-09-13,J.Flacco,BAL,2008.0,BAL,True
2009,BUF,R.Fitzpatrick,9,2009-10-18,R.Fitzpatrick,LAR,2005.0,BUF,False
2009,CAR,J.Delhomme,11,2009-09-13,J.Delhomme,,,CAR,False
2009,CHI,J.Cutler,16,2009-09-13,J.Cutler,DEN,2006.0,CHI,False
2009,CIN,C.Palmer,15,2009-09-13,C.Palmer,CIN,2003.0,CIN,True
2009,CLE,B.Quinn,8,2009-09-13,B.Quinn,CLE,2007.0,CLE,True
2009,DAL,T.Romo,16,2009-09-13,T.Romo,,,DAL,False
2009,DEN,K.Orton,16,2009-09-13,K.Orton,CHI,2005.0,DEN,False
2009,DET,M.Stafford,10,2009-09-13,M.Stafford,DET,2009.0,DET,True
2009,GB,A.Rodgers,16,2009-09-13,A.Rodgers,GB,2005.0,GB,True
2009,HOU,M.Schaub,16,2009-09-13,M.Schaub,ATL,2004.0,HOU,False
2009,IND,P.Manning,15,2009-09-13,P.Manning,IND,1998.0,IND,True
2009,JAX,D.Garrard,16,2009-09-13,D.Garrard,JAX,2002.0,JAX,True
2009,KC,M.Cassel,15,2009-09-20,M.Cassel,NE,2005.0,KC,False
2009,LA,M.Bulger,7,2009-09-13,M.Bulger,NO,2000.0,LAR,False
2009,LAC,P.Rivers,15,2009-09-14,P.Rivers,NYG,2004.0,LAC,False
2009,LV,J.Russell,9,2009-09-14,J.Russell,LV,2007.0,LV,True
2009,MIA,C.Henne,14,2009-09-27,C.Henne,MIA,2008.0,MIA,True
2009,MIN,B.Favre,16,2009-09-13,B.Favre,ATL,1991.0,MIN,False
2009,NE,T.Brady,16,2009-09-14,T.Brady,NE,2000.0,NE,True
2009,NO,D.Brees,15,2009-09-13,D.Brees,LAC,2001.0,NO,False
2009,NYG,E.Manning,15,2009-09-13,E.Manning,LAC,2004.0,NYG,False
2009,NYJ,M.Sanchez,15,2009-09-13,M.Sanchez,NYJ,2009.0,NYJ,True
2009,PHI,D.McNabb,14,2009-09-13,D.McNabb,PHI,1999.0,PHI,True
2009,PIT,B.Roethlisberger,15,2009-09-10,B.Roethlisberger,PIT,2004.0,PIT,True
2009,SEA,M.Hasselbeck,13,2009-09-13,M.Hasselbeck,GB,1998.0,SEA,False
2009,SF,A.Smith,11,2009-10-25,A.Smith,SF,2005.0,SF,True
2009,TB,J.Freeman,9,2009-11-08,J.Freeman,TB,2009.0,TB,True
2009,TEN,V.Young,9,2009-11-01,V.Young,TEN,2006.0,TEN,True
2009,WAS,J.Campbell,16,2009-09-13,J.Campbell,WAS,2005.0,WAS,True
2010,ARI,D.Anderson,9,2010-09-12,D.Anderson,BAL,2005.0,ARI,False
2010,ATL,M.Ryan,15,2010-09-19,M.Ryan,ATL,2008.0,ATL,True
2010,BAL,J.Flacco,16,2010-09-13,J.Flacco,BAL,2008.0,BAL,True
2010,BUF,R.Fitzpatrick,13,2010-09-26,R.Fitzpatrick,LAR,2005.0,BUF,False
2010,CAR,J.Clausen,11,2010-09-26,J.Clausen,,,CAR,False
2010,CHI,J.Cutler,15,2010-09-12,J.Cutler,DEN,2006.0,CHI,False
2010,CIN,C.Palmer,16,2010-09-12,C.Palmer,CIN,2003.0,CIN,True
2010,CLE,C.McCoy,8,2010-10-17,C.McCoy,CLE,2010.0,CLE,True
2010,DAL,J.Kitna,10,2010-10-25,J.Kitna,,,DAL,False
2010,DEN,K.Orton,13,2010-09-12,K.Orton,CHI,2005.0,DEN,False
2010,DET,Sh.Hill,9,2010-09-19,Sh.Hill,,,DET,False
2010,GB,A.Rodgers,14,2010-09-12,A.Rodgers,GB,2005.0,GB,True
2010,HOU,M.Schaub,16,2010-09-12,M.Schaub,ATL,2004.0,HOU,False
2010,IND,P.Manning,16,2010-09-12,P.Manning,IND,1998.0,IND,True
2010,JAX,D.Garrard,13,2010-09-12,D.Garrard,JAX,2002.0,JAX,True
2010,KC,M.Cassel,15,2010-09-13,M.Cassel,NE,2005.0,KC,False
2010,LA,S.Bradford,16,2010-09-12,S.Bradford,LAR,2010.0,LAR,True
2010,LAC,P.Rivers,16,2010-09-13,P.Rivers,NYG,2004.0,LAC,False
2010,LV,J.Campbell,11,2010-09-12,J.Campbell,WAS,2005.0,LV,False
2010,MIA,C.Henne,14,2010-09-12,C.Henne,MIA,2008.0,MIA,True
2010,MIN,B.Favre,11,2010-09-09,B.Favre,ATL,1991.0,MIN,False
2010,NE,T.Brady,16,2010-09-12,T.Brady,NE,2000.0,NE,True
2010,NO,D.Brees,16,2010-09-09,D.Brees,LAC,2001.0,NO,False
2010,NYG,E.Manning,16,2010-09-12,E.Manning,LAC,2004.0,NYG,False
2010,NYJ,M.Sanchez,15,2010-09-13,M.Sanchez,NYJ,2009.0,NYJ,True
2010,PHI,M.Vick,11,2010-09-12,M.Vick,ATL,2001.0,PHI,False
2010,PIT,B.Roethlisberger,12,2010-10-17,B.Roethlisberger,PIT,2004.0,PIT,True
2010,SEA,M.Hasselbeck,12,2010-09-12,M.Hasselbeck,GB,1998.0,SEA,False
2010,SF,A.Smith,10,2010-09-12,A.Smith,SF,2005.0,SF,True
2010,TB,J.Freeman,16,2010-09-12,J.Freeman,TB,2009.0,TB,True
2010,TEN,K.Collins,8,2010-09-19,K.Collins,CAR,1995.0,TEN,False
2010,WAS,D.McNabb,13,2010-09-12,D.McNabb,PHI,1999.0,WAS,False
2011,ARI,K.Kolb,8,2011-09-11,K.Kolb,PHI,2007.0,ARI,False
2011,ATL,M.Ryan,15,2011-09-11,M.Ryan,ATL,2008.0,ATL,True
2011,BAL,J.Flacco,16,2011-09-11,J.Flacco,BAL,2008.0,BAL,True
2011,BUF,R.Fitzpatrick,16,2011-09-11,R.Fitzpatrick,LAR,2005.0,BUF,False
2011,CAR,C.Newton,16,2011-09-11,C.Newton,CAR,2011.0,CAR,True
2011,CHI,J.Cutler,10,2011-09-11,J.Cutler,DEN,2006.0,CHI,False
2011,CIN,A.Dalton,16,2011-09-11,A.Dalton,CIN,2011.0,CIN,True
2011,CLE,C.McCoy,13,2011-09-11,C.McCoy,CLE,2010.0,CLE,True
2011,DAL,T.Romo,15,2011-09-11,T.Romo,,,DAL,False
2011,DEN,T.Tebow,11,2011-10-23,T.Tebow,DEN,2010.0,DEN,True
2011,DET,M.Stafford,16,2011-09-11,M.Stafford,DET,2009.0,DET,True
2011,GB,A.Rodgers,15,2011-09-08,A.Rodgers,GB,2005.0,GB,True
2011,HOU,M.Schaub,10,2011-09-11,M.Schaub,ATL,2004.0,HOU,False
2011,IND,C.Painter,8,2011-10-03,C.Painter,,,IND,False
2011,JAX,B.Gabbert,14,2011-09-25,B.Gabbert,JAX,2011.0,JAX,True
2011,KC,M.Cassel,9,2011-09-11,M.Cassel,NE,2005.0,KC,False
2011,LA,S.Bradford,10,2011-09-11,S.Bradford,LAR,2010.0,LAR,True
2011,LAC,P.Rivers,16,2011-09-11,P.Rivers,NYG,2004.0,LAC,False
2011,LV,C.Palmer,10,2011-10-23,C.Palmer,CIN,2003.0,LV,False
2011,MIA,M.Moore,13,2011-10-02,M.Moore,,,MIA,False
2011,MIN,C.Ponder,8,2011-10-23,C.Ponder,,,MIN,False
2011,NE,T.Brady,16,2011-09-12,T.Brady,NE,2000.0,NE,True
2011,NO,D.Brees,16,2011-09-08,D.Brees,LAC,2001.0,NO,False
2011,NYG,E.Manning,16,2011-09-11,E.Manning,LAC,2004.0,NYG,False
2011,NYJ,M.Sanchez,16,2011-09-11,M.Sanchez,NYJ,2009.0,NYJ,True
2011,PHI,M.Vick,13,2011-09-11,M.Vick,ATL,2001.0,PHI,False
2011,PIT,B.Roethlisberger,15,2011-09-11,B.Roethlisberger,PIT,2004.0,PIT,True
2011,SEA,T.Jackson,15,2011-09-11,T.Jackson,MIN,2006.0,SEA,False
2011,SF,A.Smith,14,2011-09-25,A.Smith,SF,2005.0,SF,True
2011,TB,J.Freeman,15,2011-09-11,J.Freeman,TB,2009.0,TB,True
2011,TEN,M.Hasselbeck,15,2011-09-11,M.Hasselbeck,GB,1998.0,TEN,False
2011,WAS,R.Grossman,13,2011-09-11,R.Grossman,CHI,2003.0,WAS,False
2012,ARI,J.Skelton,5,2012-09-09,J.Skelton,ARI,2010.0,ARI,True
2012,ATL,M.Ryan,16,2012-09-09,M.Ryan,ATL,2008.0,ATL,True
2012,BAL,J.Flacco,15,2012-09-10,J.Flacco,BAL,2008.0,BAL,True
2012,BUF,R.Fitzpatrick,16,2012-09-09,R.Fitzpatrick,LAR,2005.0,BUF,False
2012,CAR,C.Newton,16,2012-09-09,C.Newton,CAR,2011.0,CAR,True
2012,CHI,J.Cutler,14,2012-09-09,J.Cutler,DEN,2006.0,CHI,False
2012,CIN,A.Dalton,16,2012-09-10,A.Dalton,CIN,2011.0,CIN,True
2012,CLE,B.Weeden,14,2012-09-09,B.Weeden,CLE,2012.0,CLE,True
2012,DAL,T.Romo,16,2012-09-05,T.Romo,,,DAL,False
2012,DEN,P.Manning,16,2012-09-09,P.Manning,IND,1998.0,DEN,False
2012,DET,M.Stafford,16,2012-09-09,M.Stafford,DET,2009.0,DET,True
2012,GB,A.Rodgers,16,2012-09-09,A.Rodgers,GB,2005.0,GB,True
2012,HOU,M.Schaub,16,2012-09-09,M.Schaub,ATL,2004.0,HOU,False
2012,IND,A.Luck,16,2012-09-09,A.Luck,IND,2012.0,IND,True
2012,JAX,B.Gabbert,8,2012-09-09,B.Gabbert,JAX,2011.0,JAX,True
2012,KC,M.Cassel,8,2012-09-09,M.Cassel,NE,2005.0,KC,False
2012,LA,S.Bradford,16,2012-09-09,S.Bradford,LAR,2010.0,LAR,True
2012,LAC,P.Rivers,16,2012-09-10,P.Rivers,NYG,2004.0,LAC,False
2012,LV,C.Palmer,14,2012-09-10,C.Palmer,CIN,2003.0,LV,False
2012,MIA,R.Tannehill,15,2012-09-09,R.Tannehill,MIA,2012.0,MIA,True
2012,MIN,C.Ponder,16,2012-09-09,C.Ponder,,,MIN,False
2012,NE,T.Brady,16,2012-09-09,T.Brady,NE,2000.0,NE,True
2012,NO,D.Brees,16,2012-09-09,D.Brees,LAC,2001.0,NO,False
2012,NYG,E.Manning,16,2012-09-05,E.Manning,LAC,2004.0,NYG,False
2012,NYJ,M.Sanchez,15,2012-09-09,M.Sanchez,NYJ,2009.0,NYJ,True
2012,PHI,M.Vick,9,2012-09-09,M.Vick,ATL,2001.0,PHI,False
2012,PIT,B.Roethlisberger,13,2012-09-09,B.Roethlisberger,PIT,2004.0,PIT,True
2012,SEA,R.Wilson,16,2012-09-09,R.Wilson,SEA,2012.0,SEA,True
2012,SF,A.Smith,8,2012-09-09,A.Smith,SF,2005.0,SF,True
2012,TB,J.Freeman,16,2012-09-09,J.Freeman,TB,2009.0,TB,True
2012,TEN,J.Locker,10,2012-09-09,J.Locker,,,TEN,False
2012,WAS,R.Griffin,15,2012-09-09,R.Griffin,WAS,2012.0,WAS,True
2013,ARI,C.Palmer,16,2013-09-08,C.Palmer,CIN,2003.0,ARI,False
2013,ATL,M.Ryan,16,2013-09-08,M.Ryan,ATL,2008.0,ATL,True
2013,BAL,J.Flacco,16,2013-09-05,J.Flacco,BAL,2008.0,BAL,True
2013,BUF,E.Manuel,9,2013-09-08,E.Manuel,BUF,2013.0,BUF,True
2013,CAR,C.Newton,16,2013-09-08,C.Newton,CAR,2011.0,CAR,True
2013,CHI,J.Cutler,10,2013-09-08,J.Cutler,DEN,2006.0,CHI,False
2013,CIN,A.Dalton,16,2013-09-08,A.Dalton,CIN,2011.0,CIN,True
2013,CLE,B.Weeden,7,2013-09-08,B.Weeden,CLE,2012.0,CLE,True
2013,DAL,T.Romo,15,2013-09-08,T.Romo,,,DAL,False
2013,DEN,P.Manning,16,2013-09-05,P.Manning,IND,1998.0,DEN,False
2013,DET,M.Stafford,16,2013-09-08,M.Stafford,DET,2009.0,DET,True
2013,GB,A.Rodgers,8,2013-09-08,A.Rodgers,GB,2005.0,GB,True
2013,HOU,M.Schaub,9,2013-09-09,M.Schaub,ATL,2004.0,HOU,False
2013,IND,A.Luck,16,2013-09-08,A.Luck,IND,2012.0,IND,True
2013,JAX,C.Henne,13,2013-09-15,C.Henne,MIA,2008.0,JAX,False
2013,KC,A.Smith,15,2013-09-08,A.Smith,SF,2005.0,KC,False
2013,LA,K.Clemens,9,2013-10-28,K.Clemens,NYJ,2006.0,LAR,False
2013,LAC,P.Rivers,16,2013-09-09,P.Rivers,NYG,2004.0,LAC,False
2013,LV,T.Pryor,9,2013-09-08,T.Pryor,,,LV,False
2013,MIA,R.Tannehill,16,2013-09-08,R.Tannehill,MIA,2012.0,MIA,True
2013,MIN,C.Ponder,8,2013-09-08,C.Ponder,,,MIN,False
2013,NE,T.Brady,16,2013-09-08,T.Brady,NE,2000.0,NE,True
2013,NO,D.Brees,16,2013-09-08,D.Brees,LAC,2001.0,NO,False
2013,NYG,E.Manning,16,2013-09-08,E.Manning,LAC,2004.0,NYG,False
2013,NYJ,G.Smith,15,2013-09-08,G.Smith,NYJ,2013.0,NYJ,True
2013,PHI,N.Foles,11,2013-10-06,N.Foles,PHI,2012.0,PHI,True
2013,PIT,B.Roethlisberger,16,2013-09-08,B.Roethlisberger,PIT,2004.0,PIT,True
2013,SEA,R.Wilson,16,2013-09-08,R.Wilson,SEA,2012.0,SEA,True
2013,SF,C.Kaepernick,16,2013-09-08,C.Kaepernick,,,SF,False
2013,TB,M.Glennon,13,2013-09-29,M.Glennon,TB,2013.0,TB,True
2013,TEN,R.Fitzpatrick,10,2013-10-06,R.Fitzpatrick,LAR,2005.0,TEN,False
2013,WAS,R.Griffin,13,2013-09-09,R.Griffin,WAS,2012.0,WAS,True
2014,ARI,D.Stanton,8,2014-09-14,D.Stanton,DET,2007.0,ARI,False
2014,ATL,M.Ryan,16,2014-09-07,M.Ryan,ATL,2008.0,ATL,True
2014,BAL,J.Flacco,16,2014-09-07,J.Flacco,BAL,2008.0,BAL,True
2014,BUF,K.Orton,12,2014-10-05,K.Orton,CHI,2005.0,BUF,False
2014,CAR,C.Newton,14,2014-09-14,C.Newton,CAR,2011.0,CAR,True
2014,CHI,J.Cutler,15,2014-09-07,J.Cutler,DEN,2006.0,CHI,False
2014,CIN,A.Dalton,16,2014-09-07,A.Dalton,CIN,2011.0,CIN,True
2014,CLE,B.Hoyer,14,2014-09-07,B.Hoyer,,,CLE,False
2014,DAL,T.Romo,15,2014-09-07,T.Romo,,,DAL,False
2014,DEN,P.Manning,16,2014-09-07,P.Manning,IND,1998.0,DEN,False
2014,DET,M.Stafford,16,2014-09-08,M.Stafford,DET,2009.0,DET,True
2014,GB,A.Rodgers,16,2014-09-04,A.Rodgers,GB,2005.0,GB,True
2014,HOU,R.Fitzpatrick,11,2014-09-07,R.Fitzpatrick,LAR,2005.0,HOU,False
2014,IND,A.Luck,14,2014-09-07,A.Luck,IND,2012.0,IND,True
2014,JAX,B.Bortles,14,2014-09-21,B.Bortles,JAX,2014.0,JAX,True
2014,KC,A.Smith,15,2014-09-07,A.Smith,SF,2005.0,KC,False
2014,LA,A.Davis,9,2014-09-07,A.Davis,,,LAR,False
2014,LAC,P.Rivers,16,2014-09-08,P.Rivers,NYG,2004.0,LAC,False
2014,LV,D.Carr,16,2014-09-07,D.Carr,LV,2014.0,LV,True
2014,MIA,R.Tannehill,16,2014-09-07,R.Tannehill,MIA,2012.0,MIA,True
2014,MIN,T.Bridgewater,13,2014-09-21,T.Bridgewater,MIN,2014.0,MIN,True
2014,NE,T.Brady,15,2014-09-07,T.Brady,NE,2000.0,NE,True
2014,NO,D.Brees,16,2014-09-07,D.Brees,LAC,2001.0,NO,False
2014,NYG,E.Manning,16,2014-09-08,E.Manning,LAC,2004.0,NYG,False
2014,NYJ,G.Smith,11,2014-09-07,G.Smith,NYJ,2013.0,NYJ,True
2014,PHI,M.Sanchez,9,2014-11-02,M.Sanchez,NYJ,2009.0,PHI,False
2014,PIT,B.Roethlisberger,16,2014-09-07,B.Roethlisberger,PIT,2004.0,PIT,True
2014,SEA,R.Wilson,16,2014-09-04,R.Wilson,SEA,2012.0,SEA,True
2014,SF,C.Kaepernick,16,2014-09-07,C.Kaepernick,,,SF,False
2014,TB,J.McCown,10,2014-09-07,J.McCown,ARI,2002.0,TB,False
2014,TEN,C.Whitehurst,7,2014-09-28,C.Whitehurst,SEA,2006.0,TEN,False
2014,WAS,R.Griffin,7,2014-09-07,R.Griffin,WAS,2012.0,WAS,True
2015,ARI,C.Palmer,16,2015-09-13,C.Palmer,CIN,2003.0,ARI,False
2015,ATL,M.Ryan,16,2015-09-14,M.Ryan,ATL,2008.0,ATL,True
2015,BAL,J.Flacco,10,2015-09-13,J.Flacco,BAL,2008.0,BAL,True
2015,BUF,T.Taylor,14,2015-09-13,T.Taylor,BAL,2011.0,BUF,False
2015,CAR,C.Newton,16,2015-09-13,C.Newton,CAR,2011.0,CAR,True
2015,CHI,J.Cutler,14,2015-09-13,J.Cutler,DEN,2006.0,CHI,False
2015,CIN,A.Dalton,12,2015-09-13,A.Dalton,CIN,2011.0,CIN,True
2015,CLE,J.Manziel,7,2015-09-13,J.Manziel,CLE,2014.0,CLE,True
2015,DAL,M.Cassel,6,2015-10-25,M.Cassel,NE,2005.0,DAL,False
2015,DEN,P.Manning,8,2015-09-13,P.Manning,IND,1998.0,DEN,False
2015,DET,M.Stafford,15,2015-09-13,M.Stafford,DET,2009.0,DET,True
2015,GB,A.Rodgers,16,2015-09-13,A.Rodgers,GB,2005.0,GB,True
2015,HOU,B.Hoyer,11,2015-09-13,B.Hoyer,,,HOU,False
2015,IND,M.Hasselbeck,8,2015-10-04,M.Hasselbeck,GB,1998.0,IND,False
2015,JAX,B.Bortles,16,2015-09-13,B.Bortles,JAX,2014.0,JAX,True
2015,KC,A.Smith,16,2015-09-13,A.Smith,SF,2005.0,KC,False
2015,LA,N.Foles,11,2015-09-13,N.Foles,PHI,2012.0,LAR,False
2015,LAC,P.Rivers,16,2015-09-13,P.Rivers,NYG,2004.0,LAC,False
2015,LV,D.Carr,15,2015-09-20,D.Carr,LV,2014.0,LV,True
2015,MIA,R.Tannehill,16,2015-09-13,R.Tannehill,MIA,2012.0,MIA,True
2015,MIN,T.Bridgewater,16,2015-09-14,T.Bridgewater,MIN,2014.0,MIN,True
2015,NE,T.Brady,16,2015-09-10,T.Brady,NE,2000.0,NE,True
2015,NO,D.Brees,15,2015-09-13,D.Brees,LAC,2001.0,NO,False
2015,NYG,E.Manning,16,2015-09-13,E.Manning,LAC,2004.0,NYG,False
2015,NYJ,R.Fitzpatrick,15,2015-09-13,R.Fitzpatrick,LAR,2005.0,NYJ,False
2015,PHI,S.Bradford,14,2015-09-14,S.Bradford,LAR,2010.0,PHI,False
2015,PIT,B.Roethlisberger,12,2015-09-10,B.Roethlisberger,PIT,2004.0,PIT,True
2015,SEA,R.Wilson,16,2015-09-13,R.Wilson,SEA,2012.0,SEA,True
2015,SF,C.Kaepernick,8,2015-09-14,C.Kaepernick,,,SF,False
2015,TB,J.Winston,16,2015-09-13,J.Winston,TB,2015.0,TB,True
2015,TEN,M.Mariota,11,2015-09-13,M.Mariota,TEN,2015.0,TEN,True
2015,WAS,K.Cousins,16,2015-09-13,K.Cousins,WAS,2012.0,WAS,True
2016,ARI,C.Palmer,15,2016-09-11,C.Palmer,CIN,2003.0,ARI,False
2016,ATL,M.Ryan,16,2016-09-11,M.Ryan,ATL,2008.0,ATL,True
2016,BAL,J.Flacco,16,2016-09-11,J.Flacco,BAL,2008.0,BAL,True
2016,BUF,T.Taylor,15,2016-09-11,T.Taylor,BAL,2011.0,BUF,False
2016,CAR,C.Newton,15,2016-09-08,C.Newton,CAR,2011.0,CAR,True
2016,CHI,M.Barkley,7,2016-10-20,M.Barkley,PHI,2013.0,CHI,False
2016,CIN,A.Dalton,16,2016-09-11,A.Dalton,CIN,2011.0,CIN,True
2016,CLE,R.Griffin,5,2016-09-11,R.Griffin,WAS,2012.0,CLE,False
2016,DAL,D.Prescott,15,2016-09-11,D.Prescott,DAL,2016.0,DAL,True
2016,DEN,T.Siemian,13,2016-09-08,T.Siemian,DEN,2015.0,DEN,True
2016,DET,M.Stafford,16,2016-09-11,M.Stafford,DET,2009.0,DET,True
2016,GB,A.Rodgers,16,2016-09-11,A.Rodgers,GB,2005.0,GB,True
2016,HOU,B.Osweiler,14,2016-09-11,B.Osweiler,DEN,2012.0,HOU,False
2016,IND,A.Luck,15,2016-09-11,A.Luck,IND,2012.0,IND,True
2016,JAX,B.Bortles,16,2016-09-11,B.Bortles,JAX,2014.0,JAX,True
2016,KC,A.Smith,14,2016-09-11,A.Smith,SF,2005.0,KC,False
2016,LA,C.Keenum,9,2016-09-12,C.Keenum,,,LAR,False
2016,LAC,P.Rivers,16,2016-09-11,P.Rivers,NYG,2004.0,LAC,False
2016,LV,D.Carr,15,2016-09-11,D.Carr,LV,2014.0,LV,True
2016,MIA,R.Tannehill,13,2016-09-11,R.Tannehill,MIA,2012.0,MIA,True
2016,MIN,S.Bradford,15,2016-09-18,S.Bradford,LAR,2010.0,MIN,False
2016,NE,T.Brady,12,2016-10-09,T.Brady,NE,2000.0,NE,True
2016,NO,D.Brees,16,2016-09-11,D.Brees,LAC,2001.0,NO,False
